date,ticker,first30_high,first30_low,day_high,day_low,hi_match,lo_match,spike,both_match,hi_exact,lo_exact
2026-03-06,COIN,206.0000,205.3600,207.0800,197.5700,0,0,0,0,0,0
2026-03-07,COIN,196.5600,195.5000,196.5600,195.5000,1,1,1,1,1,1
2026-03-10,COIN,198.2000,197.5600,208.1800,197.5600,0,1,1,0,0,1
2026-03-11,COIN,196.4900,195.8000,197.7500,194.0200,0,0,0,0,0,0
2025-02-03,COST,982.5137,962.5950,999.3129,946.3200,0,0,0,0,0,0
2025-02-04,COST,1000.2964,993.1039,1007.3499,985.5000,0,0,0,0,0,0
2025-02-05,COST,1019.1643,1013.3206,1029.7523,1003.3900,0,0,0,0,0,0
2025-02-06,COST,1054.0382,1041.1372,1056.0390,1034.3800,0,0,0,0,0,0
2025-02-07,COST,1050.9568,1041.2997,1055.9300,1029.8723,0,0,0,0,0,0
2025-02-10,COST,1048.1621,1040.3052,1054.2140,1021.1100,0,0,0,0,0,0
2025-02-11,COST,1054.3881,1047.3665,1060.6800,957.4500,0,0,0,0,0,0
2025-02-12,COST,1056.5264,1045.2781,1061.1908,1040.0100,0,0,0,0,0,0
2025-02-13,COST,1064.7215,1058.8536,1068.5406,1048.8200,0,0,0,0,0,0
2025-02-14,COST,1071.6237,1062.1953,1074.1200,1060.2000,0,0,0,0,0,0
2025-02-18,COST,1065.1690,1048.5898,1074.1200,1039.5776,0,0,0,0,0,0
2025-02-19,COST,1056.9540,1050.0966,1062.6600,1016.3000,0,0,0,0,0,0
2025-02-20,COST,1047.9036,1028.6838,1067.1600,1028.2213,0,1,1,0,0,0
2025-02-21,COST,1029.1164,1019.4195,1047.1600,1019.1013,0,1,1,0,0,0
2025-02-24,COST,1031.1851,1022.4032,1044.2800,1019.4200,0,0,0,0,0,0
2025-02-25,COST,1040.1858,1031.8100,1048.0966,1015.1400,0,0,0,0,0,0
2025-02-26,COST,1053.1250,1038.2564,1058.1100,1037.8088,0,1,1,0,0,0
2025-02-27,COST,1036.8539,1027.0079,1048.2600,1022.4131,0,0,0,0,0,0
2025-02-28,COST,1031.4136,1020.9909,1031.4136,1002.5100,1,0,1,0,1,0
2025-03-03,COST,1060.1963,1044.2834,1060.1963,1006.4900,1,0,1,0,1,0
2025-03-04,COST,1042.2246,1027.7439,1058.4900,1023.1292,0,0,0,0,0,0
2025-03-05,COST,1032.3552,1025.6653,1064.1600,1015.3500,0,0,0,0,0,0
2025-03-06,COST,1032.0118,1023.8951,1054.2300,1023.8951,0,1,1,0,0,1
2025-03-07,COST,996.9624,965.2809,1021.0300,950.4570,0,0,0,0,0,0
2025-03-10,COST,954.4352,930.3171,961.8300,926.4783,0,0,0,0,0,0
2025-03-11,COST,927.9204,916.1846,953.6900,916.0200,0,1,1,0,0,0
2025-03-12,COST,938.6516,929.7106,947.9400,914.9900,0,0,0,0,0,0
2025-03-13,COST,918.4721,896.1940,937.9900,886.6563,0,0,0,0,0,0
2025-03-14,COST,888.4067,876.7604,919.9600,876.7604,0,1,1,0,0,1
2025-03-17,COST,905.6921,893.1110,909.1531,891.1400,0,0,0,0,0,0
2025-03-18,COST,912.5644,894.2248,919.9600,891.9523,0,0,0,0,0,0
2025-03-19,COST,900.5403,894.4338,902.5600,890.4100,0,0,0,0,0,0
2025-03-20,COST,900.0728,891.6191,907.0300,885.1600,0,0,0,0,0,0
2025-03-21,COST,890.3162,879.1474,900.1723,879.1474,0,1,1,0,0,1
2025-03-24,COST,923.0968,914.9911,923.0968,904.3100,1,0,1,0,1,0
2025-03-25,COST,926.4285,917.8207,937.9900,917.6311,0,1,1,0,0,0
2025-03-26,COST,934.3005,927.7215,942.8400,908.6500,0,0,0,0,0,0
2025-03-27,COST,931.8886,922.9476,937.5576,902.6800,0,0,0,0,0,0
2025-03-28,COST,933.6391,926.4186,942.8400,907.0400,0,0,0,0,0,0
2025-03-31,COST,925.5164,917.0232,934.8823,904.0500,0,0,0,0,0,0
2025-04-01,COST,951.6704,933.6391,952.5094,921.8300,0,0,0,0,0,0
2025-04-02,COST,954.2562,944.8279,965.6041,939.8600,0,0,0,0,0,0
2025-04-03,COST,969.9472,922.9476,974.0578,920.0200,0,0,0,0,0,0
2025-04-04,COST,959.2688,942.3812,961.8100,921.5951,0,0,0,0,0,0
2025-04-07,COST,893.5585,866.9591,932.7141,857.3100,0,0,0,0,0,0
2025-04-08,COST,936.0260,919.7153,937.8510,903.1900,0,0,0,0,0,0
2025-04-09,COST,918.2365,892.7827,921.1276,885.1600,0,0,0,0,0,0
2025-04-10,COST,981.6264,953.9182,988.0020,942.8400,0,0,0,0,0,0
2025-04-11,COST,959.1295,941.2673,981.3700,938.0251,0,0,0,0,0,0
2025-04-14,COST,966.9219,959.7462,981.7557,945.2700,0,0,0,0,0,0
2025-04-15,COST,985.6344,974.6645,988.5883,957.7600,0,0,0,0,0,0
2025-04-16,COST,969.4459,960.8103,979.0600,952.7900,0,0,0,0,0,0
2025-04-17,COST,975.7386,966.6981,994.4743,959.7500,0,0,0,0,0,0
2025-04-21,COST,991.5620,980.2639,994.5500,953.2617,0,0,0,0,0,0
2025-04-22,COST,970.8156,961.5165,994.5500,940.8500,0,0,0,0,0,0
2025-04-23,COST,990.3287,973.3218,992.5700,903.1900,0,0,0,0,0,0
2025-04-24,COST,968.6972,955.4795,984.6100,955.4795,0,1,1,0,0,1
2025-04-25,COST,971.6709,964.7189,974.6600,957.6377,0,0,0,0,0,0
2025-04-28,COST,979.9356,971.9792,983.4900,964.0426,0,0,0,0,0,0
2025-04-29,COST,975.6392,965.7732,986.1019,962.5000,0,0,0,0,0,0
2025-04-30,COST,985.6046,971.2334,989.5800,971.2333,0,1,1,0,0,0
2025-05-01,COST,992.5665,979.6373,999.2201,975.6600,0,0,0,0,0,0
2025-05-02,COST,1012.4584,1001.4644,1013.7630,993.8500,0,0,0,0,0,0
2025-05-05,COST,1007.1406,998.3275,1013.1500,996.8300,0,0,0,0,0,0
2025-05-06,COST,1007.5539,1000.5880,1018.2400,926.6200,0,0,0,0,0,0
2025-05-07,COST,1009.3423,1002.1117,1015.7500,1000.7573,0,0,0,0,0,0
2025-05-08,COST,1012.7671,1005.3296,1021.2000,987.3932,0,0,0,0,0,0
2025-05-09,COST,1001.2551,994.3441,1018.7200,993.8960,0,1,1,0,0,0
2025-05-12,COST,1009.7098,988.1102,1038.4300,988.1102,0,1,1,0,0,1
2025-05-13,COST,1017.2882,1005.5971,1019.5687,983.4895,0,0,0,0,0,0
2025-05-14,COST,995.6985,986.3973,1007.7900,986.1900,0,1,1,0,0,0
2025-05-15,COST,994.3640,978.9086,1008.6145,978.9086,0,1,1,0,0,1
2025-05-16,COST,1014.4202,1004.8004,1023.2433,999.0300,0,0,0,0,0,0
2025-05-19,COST,1018.7419,1008.6742,1029.1984,1006.9000,0,0,0,0,0,0
2025-05-20,COST,1032.5344,1025.7230,1036.2600,987.0800,0,0,0,0,0,0
2025-05-21,COST,1033.2016,1026.0018,1040.6500,1025.8100,0,1,1,0,0,0
2025-05-22,COST,1024.4931,1017.1588,1025.7100,1009.8991,0,0,0,0,0,0
2025-05-23,COST,1009.4336,1003.0577,1030.3000,998.9300,0,0,0,0,0,0
2025-05-27,COST,1012.4604,1007.8179,1023.8800,1004.3000,0,0,0,0,0,0
2025-05-28,COST,1020.3554,1012.8169,1025.2400,926.6200,0,0,0,0,0,0
2025-05-29,COST,1013.2999,1002.7988,1025.7100,1000.1399,0,0,0,0,0,0
2025-05-30,COST,1039.3958,997.8296,1045.1666,991.7400,0,0,0,0,0,0
2025-06-02,COST,1056.0861,1029.9652,1056.0861,1029.7000,1,1,1,1,1,0
2025-06-03,COST,1062.6387,1048.7567,1062.6387,1039.6877,1,0,1,0,1,0
2025-06-04,COST,1052.7102,1045.0024,1053.6000,1040.6400,0,0,0,0,0,0
2025-06-05,COST,1046.6753,1019.7680,1050.6100,1005.0494,0,0,0,0,0,0
2025-06-06,COST,1016.3820,1005.2983,1019.4200,1004.8004,0,1,1,0,0,0
2025-06-09,COST,1008.2062,992.8168,1016.7500,992.8168,0,1,1,0,0,1
2025-06-10,COST,1007.3000,999.5125,1013.7200,996.6047,0,0,0,0,0,0
2025-06-11,COST,1001.2552,993.7765,1012.7100,993.7765,0,1,1,0,0,1
2025-06-12,COST,997.1823,991.2175,1001.8100,991.1500,0,1,1,0,0,0
2025-06-13,COST,999.4158,993.8462,999.4158,984.9932,1,0,1,0,1,0
2025-06-16,COST,996.8935,986.8255,997.6802,983.8900,0,0,0,0,0,0
2025-06-17,COST,979.5758,972.1369,985.8800,972.1369,0,1,1,0,0,1
2025-06-18,COST,977.9128,970.2541,986.3800,969.9500,0,1,1,0,0,0
2025-06-20,COST,984.5451,974.8662,984.5451,965.9600,1,0,1,0,1,0
2025-06-23,COST,988.2267,977.1759,994.6130,965.9600,0,0,0,0,0,0
2025-06-24,COST,1001.6486,991.3865,1013.9800,987.9359,0,0,0,0,0,0
2025-06-25,COST,1000.7970,994.4288,1005.8000,984.0870,0,0,0,0,0,0
2025-06-26,COST,983.6140,975.0504,993.0000,972.4357,0,0,0,0,0,0
2025-06-27,COST,980.9750,976.2199,1000.8200,975.9200,0,1,1,0,0,0
2025-06-30,COST,987.3980,981.0596,993.7200,975.6723,0,0,0,0,0,0
2025-07-01,COST,992.6900,982.3941,992.6900,970.4440,1,0,1,0,1,0
2025-07-02,COST,980.8904,974.9253,994.6400,972.9300,0,0,0,0,0,0
2025-07-03,COST,981.6970,973.2573,995.8400,971.0400,0,0,0,0,0,0
2025-07-07,COST,980.9401,973.0431,995.8400,972.1369,0,0,0,0,0,0
2025-07-08,COST,990.1089,983.6638,1000.8200,980.9000,0,0,0,0,0,0
2025-07-09,COST,984.2762,973.7004,991.2100,970.9419,0,0,0,0,0,0
2025-07-10,COST,983.8878,968.3239,992.0200,966.0922,0,0,0,0,0,0
2025-07-11,COST,974.9054,966.8049,974.9900,961.6806,1,0,1,0,0,0
2025-07-14,COST,974.4074,965.5843,974.4473,959.2200,1,0,1,0,0,0
2025-07-15,COST,976.1701,968.2631,980.9000,962.6366,0,0,0,0,0,0
2025-07-16,COST,965.5535,955.0085,970.9600,949.4318,0,0,0,0,0,0
2025-07-17,COST,950.7762,944.1489,965.9200,943.5663,0,0,0,0,0,0
2025-07-18,COST,956.0044,947.2211,985.2000,947.2211,0,1,1,0,0,1
2025-07-21,COST,951.7820,942.9390,955.9500,942.0600,0,0,0,0,0,0
2025-07-22,COST,953.7139,943.2925,958.8700,941.2000,0,0,0,0,0,0
2025-07-23,COST,942.6801,932.1043,944.1700,932.1043,0,1,1,0,0,1
2025-07-24,COST,938.9754,932.6022,994.8100,931.4072,0,0,0,0,0,0
2025-07-25,COST,937.3722,931.8653,943.5600,929.9100,0,0,0,0,0,0
2025-07-28,COST,935.3407,927.0155,943.5600,927.0155,0,1,1,0,0,1
2025-07-29,COST,930.1026,923.5201,943.5600,923.5201,0,1,1,0,0,1
2025-07-30,COST,933.8469,927.7624,943.5600,924.4464,0,0,0,0,0,0
2025-07-31,COST,936.5258,921.1500,942.0128,915.6000,0,0,0,0,0,0
2025-08-01,COST,947.9788,936.8666,957.7900,928.7000,0,0,0,0,0,0
2025-08-04,COST,957.4886,946.7787,960.1800,941.9900,0,0,0,0,0,0
2025-08-05,COST,948.8329,935.3708,964.0500,933.0573,0,0,0,0,0,0
2025-08-06,COST,951.6600,940.0178,965.5160,933.3800,0,0,0,0,0,0
2025-08-07,COST,978.0707,968.7659,979.2475,958.9100,0,0,0,0,0,0
2025-08-08,COST,980.2646,974.2615,985.4301,969.9500,0,0,0,0,0,0
2025-08-11,COST,981.1621,973.5834,988.5400,966.2900,0,0,0,0,0,0
2025-08-12,COST,987.4544,978.2503,989.9900,977.3029,0,0,0,0,0,0
2025-08-13,COST,983.6351,970.7812,989.9900,967.3808,0,0,0,0,0,0
2025-08-14,COST,982.7177,975.1789,985.2306,973.9000,0,0,0,0,0,0
2025-08-15,COST,977.2530,971.2699,989.2200,964.7332,0,0,0,0,0,0
2025-08-18,COST,972.2671,967.2811,979.1500,967.2800,0,1,1,0,0,0
2025-08-19,COST,985.7590,974.4509,985.7590,970.2700,1,0,1,0,1,0
2025-08-20,COST,996.4990,976.2559,996.4990,966.3300,1,0,1,0,1,0
2025-08-21,COST,986.5469,967.7199,1001.9500,966.1941,0,0,0,0,0,0
2025-08-22,COST,970.7713,963.9096,982.2400,952.1536,0,0,0,0,0,0
2025-08-25,COST,955.6186,947.9355,963.2300,941.6162,0,0,0,0,0,0
2025-08-26,COST,941.4038,930.6291,946.3000,930.6291,0,1,1,0,0,1
2025-08-27,COST,941.6033,934.5880,949.3315,934.5880,0,1,1,0,0,1
2025-08-28,COST,948.3342,941.6034,955.7300,941.6034,0,1,1,0,0,1
2025-08-29,COST,945.9510,940.8554,947.7100,938.0632,0,0,0,0,0,0
2025-09-02,COST,941.8651,935.6600,951.1200,933.9548,0,0,0,0,0,0
2025-09-03,COST,937.4649,933.8750,948.7100,932.3800,0,0,0,0,0,0
2025-09-04,COST,954.0128,948.4440,956.8105,945.3400,0,0,0,0,0,0
2025-09-05,COST,963.6121,955.5640,966.8323,952.3200,0,0,0,0,0,0
2025-09-08,COST,963.4219,955.8994,967.2800,949.3800,0,0,0,0,0,0
2025-09-09,COST,967.9692,963.5815,973.4637,957.3100,0,0,0,0,0,0
2025-09-10,COST,978.2503,965.2867,982.2400,952.0838,0,0,0,0,0,0
2025-09-11,COST,960.6996,951.6052,961.5821,946.3000,0,0,0,0,0,0
2025-09-12,COST,962.2253,957.3091,965.5759,952.3200,0,0,0,0,0,0
2025-09-15,COST,967.0218,959.0941,973.0600,958.5656,0,0,0,0,0,0
2025-09-16,COST,956.8871,949.6108,965.8700,949.3315,0,1,1,0,0,0
2025-09-17,COST,960.8242,950.8174,960.8242,949.3300,1,0,1,0,1,0
2025-09-18,COST,959.8393,952.3231,966.2800,952.3231,0,1,1,0,0,1
2025-09-19,COST,952.3231,946.3409,960.2900,941.1446,0,0,0,0,0,0
2025-09-22,COST,947.3370,940.6759,955.3100,937.7142,0,0,0,0,0,0
2025-09-23,COST,940.1174,933.2268,946.8600,931.2777,0,0,0,0,0,0
2025-09-24,COST,950.8772,941.3540,953.3200,930.8200,0,0,0,0,0,0
2025-09-25,COST,950.3287,941.0947,954.9100,935.3708,0,0,0,0,0,0
2025-09-26,COST,924.0326,902.5132,940.6700,902.5132,0,1,1,0,0,1
2025-09-29,COST,914.4296,906.3424,920.3600,905.0061,0,0,0,0,0,0
2025-09-30,COST,917.9797,910.8098,918.4184,905.4600,1,0,1,0,0,0
2025-10-01,COST,921.4100,909.5421,926.7600,909.1046,0,1,1,0,0,0
2025-10-02,COST,913.4324,908.3268,919.7100,907.4592,0,0,0,0,0,0
2025-10-03,COST,915.5266,911.4381,918.3700,908.7556,0,0,0,0,0,0
2025-10-06,COST,913.2130,901.7164,921.1100,901.7164,0,1,1,0,0,1
2025-10-07,COST,908.4465,901.3464,934.1800,901.3464,0,1,1,0,0,1
2025-10-08,COST,912.3055,908.4066,915.8000,907.4500,0,0,0,0,0,0
2025-10-09,COST,937.8139,924.6809,941.1245,912.2400,0,0,0,0,0,0
2025-10-10,COST,942.7999,933.3764,944.1800,932.1199,0,0,0,0,0,0
2025-10-13,COST,929.1582,922.6565,935.3700,920.4128,0,0,0,0,0,0
2025-10-14,COST,939.5640,933.3266,941.3739,922.4100,0,0,0,0,0,0
2025-10-15,COST,959.7971,942.6105,961.2979,938.3600,0,0,0,0,0,0
2025-10-16,COST,955.2150,941.3540,955.7900,920.0139,0,0,0,0,0,0
2025-10-17,COST,932.2144,925.9872,935.1713,917.4200,0,0,0,0,0,0
2025-10-20,COST,937.1657,932.7980,938.2200,926.4000,0,0,0,0,0,0
2025-10-21,COST,939.9878,932.3792,942.0500,924.4000,0,0,0,0,0,0
2025-10-22,COST,937.5846,929.8862,952.3200,924.4000,0,0,0,0,0,0
2025-10-23,COST,942.8198,935.4805,949.1300,928.4600,0,0,0,0,0,0
2025-10-24,COST,940.3568,933.8251,945.5500,926.9500,0,0,0,0,0,0
2025-10-27,COST,930.5842,924.1873,949.1300,923.3147,0,0,0,0,0,0
2025-10-28,COST,928.1112,921.9086,938.3400,921.9086,0,1,1,0,0,1
2025-10-29,COST,916.8927,911.9367,924.6000,909.5235,0,0,0,0,0,0
2025-10-30,COST,915.4808,907.8182,916.7986,906.2500,0,0,0,0,0,0
2025-10-31,COST,914.9450,909.6534,925.7200,909.6534,0,1,1,0,0,1
2025-11-03,COST,911.7394,907.1258,917.9907,907.1258,0,1,1,0,0,1
2025-11-04,COST,936.3554,927.6824,936.3554,909.7400,1,0,1,0,1,0
2025-11-05,COST,941.6880,933.4594,942.7000,928.9157,0,0,0,0,0,0
2025-11-06,COST,923.6529,909.0431,935.7100,907.0459,0,0,0,0,0,0
2025-11-07,COST,934.1684,924.7215,935.7063,917.5100,0,0,0,0,0,0
2025-11-10,COST,920.7270,910.7408,923.7200,908.1644,0,0,0,0,0,0
2025-11-11,COST,917.6213,913.3372,917.6213,911.2500,1,0,1,0,1,0
2025-11-12,COST,916.8324,910.4113,916.8324,910.4113,1,1,1,1,1,1
2025-11-13,COST,915.0848,910.4612,921.6657,910.4612,0,1,1,0,0,1
2025-11-14,COST,927.6075,913.8365,929.7100,913.8365,0,1,1,0,0,1
2025-11-17,COST,923.6230,915.4143,923.9500,909.6356,1,0,1,0,0,0
2025-11-18,COST,917.6413,908.4639,917.6413,900.3851,1,0,1,0,1,0
2025-11-19,COST,893.7643,872.9231,902.7500,872.7637,0,1,1,0,0,0
2025-11-20,COST,901.8880,891.7670,903.3211,880.8400,0,0,0,0,0,0
2025-11-21,COST,899.6362,892.6957,902.7518,890.8982,0,0,0,0,0,0
2025-11-24,COST,900.1154,887.7726,901.7500,882.8094,0,0,0,0,0,0
2025-11-25,COST,889.2805,885.2161,894.2600,878.7900,0,0,0,0,0,0
2025-11-26,COST,900.1854,894.3834,909.7022,886.5000,0,0,0,0,0,0
2025-11-28,COST,908.3055,901.7532,912.7281,897.3600,0,0,0,0,0,0
2025-12-01,COST,912.3086,907.6351,917.3117,899.9000,0,0,0,0,0,0
2025-12-02,COST,911.1502,903.7505,918.7300,903.7505,0,1,1,0,0,1
2025-12-03,COST,925.0410,919.2690,925.0410,910.7400,1,0,1,0,1,0
2025-12-04,COST,906.7064,894.2236,920.9900,888.0821,0,0,0,0,0,0
2025-12-05,COST,903.3261,894.7629,904.6392,886.8500,0,0,0,0,0,0
2025-12-08,COST,892.7657,887.4530,896.7300,881.6810,0,0,0,0,0,0
2025-12-09,COST,886.7739,883.2288,887.9700,880.2929,0,0,0,0,0,0
2025-12-10,COST,888.3518,880.3928,890.4700,873.8818,0,0,0,0,0,0
2025-12-11,COST,878.1558,873.2526,882.1703,871.3454,0,0,0,0,0,0
2025-12-12,COST,887.3930,872.2440,887.3930,866.5219,1,0,1,0,1,0
2025-12-15,COST,886.2646,873.0030,886.2646,854.3288,1,0,1,0,1,0
2025-12-16,COST,858.1136,847.5282,861.1700,842.8946,0,0,0,0,0,0
2025-12-17,COST,867.3807,857.0450,867.3807,853.7900,1,0,1,0,1,0
2025-12-18,COST,861.4490,851.3329,864.2900,851.3329,0,1,1,0,0,1
2025-12-19,COST,857.2647,851.4228,858.8100,848.1473,0,0,0,0,0,0
2025-12-22,COST,854.3188,849.5005,856.7700,847.0089,0,0,0,0,0,0
2025-12-23,COST,852.9807,847.3286,853.0406,845.6308,1,0,1,0,0,0
2025-12-24,COST,867.4806,857.1669,874.7905,852.5000,0,0,0,0,0,0
2025-12-26,COST,874.5409,867.8002,876.3783,867.8002,0,1,1,0,0,1
2025-12-29,COST,872.3439,867.1514,873.7900,864.9940,0,0,0,0,0,0
2025-12-30,COST,864.8642,861.3790,868.7600,860.2406,0,0,0,0,0,0
2025-12-31,COST,866.8016,861.9283,868.8000,860.9400,0,0,0,0,0,0
2026-01-02,COST,861.9083,853.3711,866.8000,851.6225,0,0,0,0,0,0
2026-01-05,COST,874.4410,859.6564,876.5581,849.0600,0,0,0,0,0,0
2026-01-06,COST,885.6655,870.0970,889.5401,869.8000,0,1,1,0,0,0
2026-01-07,COST,892.3612,882.7796,893.7600,879.8934,0,0,0,0,0,0
2026-01-08,COST,914.0063,894.7629,930.3836,881.3600,0,0,0,0,0,0
2026-01-09,COST,918.6299,910.0717,924.3520,910.0717,0,1,1,0,0,1
2026-01-12,COST,934.6977,915.7339,937.2042,915.7339,0,1,1,0,0,1
2026-01-13,COST,940.9790,931.8117,941.7800,859.9500,0,0,0,0,0,0
2026-01-14,COST,954.2915,936.9945,954.2915,933.7100,1,0,1,0,1,0
2026-01-15,COST,956.9569,948.6884,956.9569,942.7800,1,0,1,0,1,0
2026-01-16,COST,960.6718,950.6856,960.6718,949.6871,1,0,1,0,1,0
2026-01-20,COST,967.1728,956.5575,967.1728,945.6900,1,0,1,0,1,0
2026-01-21,COST,970.8577,958.2751,975.2341,955.2800,0,0,0,0,0,0
2026-01-22,COST,982.6414,975.7609,986.9500,970.2385,0,0,0,0,0,0
2026-01-23,COST,976.5498,969.6693,983.3754,964.6700,0,0,0,0,0,0
2026-01-26,COST,991.6290,979.8652,991.6290,975.0020,1,0,1,0,1,0
2026-01-27,COST,976.6497,964.6662,979.2600,960.3822,0,0,0,0,0,0
2026-01-28,COST,968.7606,959.7231,968.9400,955.1594,1,0,1,0,0,0
2026-01-29,COST,957.8856,949.3674,959.4500,948.6983,0,0,0,0,0,0
2026-01-30,COST,951.1200,933.0000,952.8900,933.0000,0,1,1,0,0,1
2026-02-02,COST,951.6600,931.2700,965.4100,930.2600,0,0,0,0,0,0
2026-02-03,COST,981.8800,964.2800,990.6548,964.2800,0,1,1,0,0,1
2026-02-04,COST,978.8800,978.0000,993.5000,971.9300,0,0,0,0,0,0
2026-02-05,COST,990.0000,986.0000,1000.1800,978.3500,0,0,0,0,0,0
2026-02-06,COST,990.0000,987.0500,997.8400,981.0000,0,0,0,0,0,0
2026-02-07,COST,999.8800,998.5300,999.8800,998.5300,1,1,1,1,1,1
2026-02-09,COST,1009.6200,994.5000,1009.6200,988.1100,1,0,1,0,1,0
2026-02-10,COST,996.9000,995.0100,1000.8000,941.9300,0,0,0,0,0,0
2026-02-11,COST,974.8800,973.4000,986.9800,965.2000,0,0,0,0,0,0
2026-02-12,COST,979.4200,977.0000,1009.2100,977.0000,0,1,1,0,0,1
2026-02-13,COST,1000.0000,998.0000,1022.7000,987.0100,0,0,0,0,0,0
2026-02-14,COST,1016.3000,1015.1000,1016.3000,1015.1000,1,1,1,1,1,1
2026-02-17,COST,1028.4400,1020.0001,1028.4400,1011.0000,1,0,1,0,1,0
2026-02-18,COST,1011.8700,1010.5500,1024.4400,998.4160,0,0,0,0,0,0
2026-02-19,COST,998.0000,996.1300,1012.0500,982.2200,0,0,0,0,0,0
2026-02-20,COST,987.5000,986.3800,1002.0000,979.7700,0,0,0,0,0,0
2026-02-21,COST,986.0700,985.2800,986.0700,985.2800,1,1,1,1,1,1
2026-02-23,COST,991.3050,981.2500,992.0800,978.2600,0,0,0,0,0,0
2026-02-24,COST,985.3500,982.6100,998.8800,910.0000,0,0,0,0,0,0
2026-02-25,COST,998.0000,996.3500,1000.0000,990.0900,0,0,0,0,0,0
2026-02-26,COST,997.2500,993.0500,1002.0300,984.7850,0,0,0,0,0,0
2026-02-27,COST,986.0000,984.0000,1003.5700,981.0000,0,0,0,0,0,0
2026-02-28,COST,1008.0000,1005.4100,1008.0000,1005.4100,1,1,1,1,1,1
2026-03-02,COST,1020.8200,1004.3000,1020.8200,992.2800,1,0,1,0,1,0
2026-03-03,COST,1014.3800,1002.0000,1014.3800,991.0000,1,0,1,0,1,0
2026-03-04,COST,1010.0000,1005.0000,1011.8400,996.7200,0,0,0,0,0,0
2026-03-05,COST,1012.0000,1006.0000,1012.8500,999.9200,0,0,0,0,0,0
2026-03-06,COST,980.5000,979.9000,985.4200,974.0000,0,0,0,0,0,0
2026-03-07,COST,996.8600,995.2500,996.8600,995.2500,1,1,1,1,1,1
2026-03-10,COST,1004.9800,1003.0000,1007.8900,996.0000,0,0,0,0,0,0
2026-03-11,COST,999.3200,997.6400,1012.9900,994.9600,0,0,0,0,0,0
2025-02-03,GOOGL,202.2270,199.3086,203.2100,196.7200,0,0,0,0,0,0
2025-02-04,GOOGL,203.6414,202.0079,205.4940,199.3700,0,0,0,0,0,0
2025-02-05,GOOGL,191.9877,187.7744,205.5700,187.2863,0,0,0,0,0,0
2025-02-06,GOOGL,189.9627,187.9736,191.4700,187.9736,0,1,1,0,0,1
2025-02-07,GOOGL,190.4239,188.1130,190.8400,184.3679,0,0,0,0,0,0
2025-02-10,GOOGL,186.7285,185.1249,187.4557,184.0500,0,0,0,0,0,0
2025-02-11,GOOGL,185.7800,185.6200,185.8520,184.4100,1,0,1,0,0,0
2025-02-12,GOOGL,185.1800,184.9500,185.4500,182.1400,0,0,0,0,0,0
2025-02-13,GOOGL,183.6700,183.4100,184.3181,181.7600,0,0,0,0,0,0
2025-02-14,GOOGL,186.1800,185.9300,186.5400,183.6435,0,0,0,0,0,0
2025-02-15,GOOGL,185.0600,184.9800,185.0600,184.9800,1,1,1,1,1,1
2025-02-18,GOOGL,185.2245,182.9635,186.1700,182.8141,0,0,0,0,0,0
2025-02-19,GOOGL,183.7700,183.5900,205.5600,183.0200,0,0,0,0,0,0
2025-02-20,GOOGL,185.0800,172.0900,185.0800,172.0900,1,1,1,1,1,1
2025-02-21,GOOGL,184.5700,184.4700,184.7200,181.2614,0,0,0,0,0,0
2025-02-22,GOOGL,179.2800,179.0100,179.2800,179.0100,1,1,1,1,1,1
2025-02-24,GOOGL,182.3957,179.8459,183.0400,178.7801,0,0,0,0,0,0
2025-02-25,GOOGL,179.2800,178.7900,183.0400,174.4573,0,0,0,0,0,0
2025-02-26,GOOGL,176.0700,175.6000,176.6900,174.0588,0,0,0,0,0,0
2025-02-27,GOOGL,172.8600,172.2900,176.1300,168.3515,0,0,0,0,0,0
2025-02-28,GOOGL,168.4100,168.1600,168.8197,167.2700,0,0,0,0,0,0
2025-03-01,GOOGL,170.5100,170.2900,170.5100,170.2900,1,1,1,1,1,1
2025-03-03,GOOGL,172.6843,168.9890,172.6843,168.4910,1,0,1,0,1,0
2025-03-04,GOOGL,167.9700,167.0500,167.9700,165.0100,1,0,1,0,1,0
2025-03-05,GOOGL,172.7800,171.6500,172.7800,165.6800,1,0,1,0,1,0
2025-03-06,GOOGL,173.0900,172.7500,174.1186,170.0000,0,0,0,0,0,0
2025-03-07,GOOGL,172.7800,172.2800,173.4200,169.9452,0,0,0,0,0,0
2025-03-08,GOOGL,173.6200,173.2900,173.6200,173.2900,1,1,1,1,1,1
2025-03-10,GOOGL,167.9960,165.5328,173.6100,163.3389,0,0,0,0,0,0
2025-03-11,GOOGL,165.0500,164.0200,166.5600,163.1893,0,0,0,0,0,0
2025-03-12,GOOGL,164.5000,164.0000,168.7300,163.0796,0,0,0,0,0,0
2025-03-13,GOOGL,167.7400,167.1500,167.7400,162.3417,1,0,1,0,1,0
2025-03-14,GOOGL,163.9800,163.5000,173.3800,162.0026,0,0,0,0,0,0
2025-03-15,GOOGL,165.5800,165.3000,165.5800,165.3000,1,1,1,1,1,1
2025-03-17,GOOGL,165.8420,164.5755,165.8420,163.5500,1,0,1,0,1,0
2025-03-18,GOOGL,164.5000,164.3200,164.5000,156.2884,1,0,1,0,1,0
2025-03-19,GOOGL,160.8200,160.6600,162.2320,159.8900,0,0,0,0,0,0
2025-03-20,GOOGL,165.2900,164.8300,165.2900,161.6700,1,0,1,0,1,0
