streak_len,streak_bin,date,bar_num,bar_label,next_bar_ret,next_2bar_ret,rsi,vix,vix_bucket,ticker,split
4,4,2025-10-22,1,2025-10-22_B1,0.022169766180739382,0.034450859676544744,32.911835083388894,17.87,<20,COIN,A
2,2,2025-10-28,1,2025-10-28_B1,-0.0057939373583004265,-0.01984493520306764,55.6259147669181,15.79,<20,COIN,B
3,3,2025-10-28,2,2025-10-28_B2,-0.014132882882882832,-0.018693693693693655,54.503456704782415,15.79,<20,COIN,A
4,4,2025-10-29,1,2025-10-29_B1,-0.004626192243988819,-0.033811182820263956,51.77491612762702,16.42,<20,COIN,B
5,5,2025-10-29,2,2025-10-29_B2,-0.02932063346339232,-0.05574363093871932,50.88953385250974,16.42,<20,COIN,B
6,6,2025-10-30,1,2025-10-30_B1,-0.027221138499733937,0.024265531713660925,45.5925803993227,16.92,<20,COIN,A
7,7,2025-10-30,2,2025-10-30_B2,0.052927414699358966,0.04384285844499136,41.40954482201552,16.92,<20,COIN,A
2,2,2025-11-03,1,2025-11-03_B1,0.0019408642911296022,-0.0595602729340409,43.13495299105181,17.44,<20,COIN,B
2,2,2025-11-04,2,2025-11-04_B2,0.03451641237515864,0.03845277985620871,35.0977490909504,17.17,<20,COIN,A
2,2,2025-11-06,2,2025-11-06_B2,0.0292235278182249,0.04710304425857582,33.58678639581768,18.01,<20,COIN,B
2,2,2025-11-11,1,2025-11-11_B1,-0.024800282331804094,-0.025538195001443678,43.31552792012895,17.6,<20,COIN,A
3,3,2025-11-11,2,2025-11-11_B2,-0.0007566785103301795,3.289906566669216e-05,40.189798826763266,17.6,<20,COIN,A
4,4,2025-11-12,1,2025-11-12_B1,0.0007901754848056138,-0.062358015342573986,40.097083073940105,17.28,<20,COIN,B
2,2,2025-11-13,2,2025-11-13_B2,0.020624381974855114,0.0034256250882892018,32.38540990463402,17.51,<20,COIN,B
2,2,2025-11-17,1,2025-11-17_B1,0.0074792032359000974,0.013279401663741197,27.70559223720393,19.83,<20,COIN,A
2,2,2025-11-19,1,2025-11-19_B1,0.031047191731431775,-0.02920439067382418,25.481235265098874,24.69,20-25,COIN,B
2,2,2025-11-20,2,2025-11-20_B2,0.003989082511022417,0.009279865630904926,25.81731588044299,23.66,20-25,COIN,A
2,2,2025-12-04,2,2025-12-04_B2,-0.006239509596438661,-0.01550755309056411,51.907034671099076,16.08,<20,COIN,B
3,3,2025-12-05,1,2025-12-05_B1,-0.009326234624564054,0.006756012483936019,50.785518133312365,15.78,<20,COIN,A
4,4,2025-12-05,2,2025-12-05_B2,0.01623364589896592,0.016122456543493653,49.088896419158225,15.78,<20,COIN,B
2,2,2025-12-10,1,2025-12-10_B1,0.007179487179487105,-0.028351648351648384,50.35168961481785,16.93,<20,COIN,B
2,2,2025-12-15,1,2025-12-15_B1,-0.00862990380428331,-0.004156605043347497,37.61215516695931,15.74,<20,COIN,A
3,3,2025-12-15,2,2025-12-15_B2,0.004512238949007688,0.008744958671085724,36.49825007399021,15.74,<20,COIN,B
2,2,2025-12-17,2,2025-12-17_B2,0.005159916458495397,-0.020434907244358938,33.67290210052664,16.48,<20,COIN,B
2,2,2025-12-23,1,2025-12-23_B1,0.010632088058705733,0.001417611741160788,36.16751841763207,14.08,<20,COIN,B
2,2,2025-12-24,2,2025-12-24_B2,-0.012175290831005362,-0.011966809823625087,37.141565364942984,14.0,<20,COIN,B
3,3,2025-12-26,1,2025-12-26_B1,0.0002110506099363107,-0.014689122451563843,35.12922344764853,13.47,<20,COIN,A
2,2,2025-12-31,1,2025-12-31_B1,-0.01179915220906357,0.0307651968710396,29.658210724056616,14.33,<20,COIN,B
3,3,2025-12-31,2,2025-12-31_B2,0.04307256887631013,0.04599124397470484,27.769505087138597,14.33,<20,COIN,B
2,2,2026-01-09,1,2026-01-09_B1,0.004337128320613956,0.02039284373827105,45.376508161803855,15.45,<20,COIN,A
2,2,2026-01-15,1,2026-01-15_B1,-0.03172676136133707,-0.019303144348670673,50.16204767449656,16.75,<20,COIN,B
3,3,2026-01-15,2,2026-01-15_B2,0.01283069335896683,0.007899026204705924,43.61277963263951,16.75,<20,COIN,A
2,2,2026-01-20,1,2026-01-20_B1,-0.000701631292755642,-0.013330994562357446,36.36423734103105,15.86,<20,COIN,A
3,3,2026-01-20,2,2026-01-20_B2,-0.012638230647709301,-0.004168860803931844,36.268006987782016,15.86,<20,COIN,A
4,4,2026-01-21,1,2026-01-21_B1,0.008577777777777807,0.00515555555555554,34.49833444368099,20.09,20-25,COIN,A
2,2,2026-01-22,2,2026-01-22_B2,-0.017521846291732004,-0.027559937261931462,34.12788535858863,16.9,<20,COIN,A
3,3,2026-01-23,1,2026-01-23_B1,-0.010217113665389568,-0.020616675789089628,31.60042077257185,15.64,<20,COIN,A
4,4,2026-01-23,2,2026-01-23_B2,-0.01050691244239632,-0.01603686635944696,30.21965155448163,15.64,<20,COIN,B
5,5,2026-01-26,1,2026-01-26_B1,-0.005588673621460454,-0.024124441132637887,28.838405691457282,16.09,<20,COIN,A
6,6,2026-01-26,2,2026-01-26_B2,-0.018639940052454188,-0.012317347321094154,28.110163246187042,16.09,<20,COIN,A
7,7,2026-01-27,1,2026-01-27_B1,0.006442683974420132,-0.008065285864274114,25.78448460091566,16.15,<20,COIN,B
2,2,2026-02-02,2,2026-02-02_B2,0.012084752981260702,0.005110732538330536,22.747881883869212,17.44,<20,COIN,B
2,2,2026-02-04,1,2026-02-04_B1,-0.017089243828884184,-0.0877918016307383,20.97584830952198,18.0,<20,COIN,A
3,3,2026-02-04,2,2026-02-04_B2,-0.07193181818181817,-0.09289772727272724,19.796591991218463,18.0,<20,COIN,B
4,4,2026-02-05,1,2026-02-05_B1,-0.022590914656544617,-0.05001836659728184,15.831102513248126,18.64,<20,COIN,A
5,5,2026-02-05,2,2026-02-05_B2,-0.028061384278108475,-0.026808643908549958,14.894592674482624,18.64,<20,COIN,B
6,6,2026-02-06,1,2026-02-06_B1,0.0012889089385835991,0.038538377263646444,13.82526460621527,21.77,20-25,COIN,B
2,2,2026-02-11,1,2026-02-11_B1,0.01895576987030259,-0.06558031260392408,20.19942695817673,17.79,<20,COIN,B
2,2,2026-02-23,2,2026-02-23_B2,-0.004617784711388512,0.011107644305772237,41.44135500969303,19.09,<20,COIN,A
3,3,2026-02-24,1,2026-02-24_B1,0.015798382546548872,0.1584226694251145,40.88400961010683,21.01,20-25,COIN,A
2,2,2026-02-26,1,2026-02-26_B1,0.01804891762721399,-0.02175991003654768,55.259625830473205,17.93,<20,COIN,B
2,2,2026-03-03,2,2026-03-03_B2,0.15371528921084399,0.1462517835583361,56.38382927079316,21.44,20-25,COIN,A
2,2,2026-03-05,1,2026-03-05_B1,0.019421323820848133,-0.025168450257629867,63.65375262985225,21.15,20-25,COIN,A
2,2,2026-03-12,1,2026-03-12_B1,-0.008413708187974484,0.012620562281961872,54.48879456267453,24.23,20-25,COIN,B
3,3,2026-03-12,2,2026-03-12_B2,0.02121274834437083,0.011796357615894046,52.86648361101438,24.23,20-25,COIN,B
2,2,2026-03-18,2,2026-03-18_B2,,,56.12033204609955,,>=25,COIN,A
2,2,2025-02-07,2,2025-02-07_B2,0.015041723679392672,0.0175759794946906,,,>=25,COST,B
2,2,2025-02-14,2,2025-02-14_B2,-0.018278207834858097,-0.014543748533896316,76.44503719477291,15.1,<20,COST,A
3,3,2025-02-18,1,2025-02-18_B1,0.0038039894099993485,0.006231661043516475,55.28073632923916,14.77,<20,COST,B
2,2,2025-02-20,2,2025-02-20_B2,-0.006590330294134774,0.0011275491358697504,42.38626599586664,15.27,<20,COST,B
3,3,2025-02-21,1,2025-02-21_B1,0.007769080234833713,0.005068493150684993,38.948314448503744,15.66,<20,COST,B
2,2,2025-02-26,2,2025-02-26_B2,0.00020453482935954922,-0.010548153342683537,44.155664437240496,19.43,<20,COST,A
2,2,2025-03-04,1,2025-03-04_B1,-0.0026122543755259034,0.001683452819783482,48.740497890635254,22.78,20-25,COST,B
3,3,2025-03-04,2,2025-03-04_B2,0.004306958065360831,0.010825597299420746,47.47567384592588,22.78,20-25,COST,A
2,2,2025-03-06,2,2025-03-06_B2,-0.07522028588212251,-0.06163109457607199,43.515024763461646,21.93,20-25,COST,A
3,3,2025-03-07,1,2025-03-07_B1,0.014694517081846761,-0.010629175180240825,24.4267354875834,24.87,20-25,COST,B
2,2,2025-03-10,2,2025-03-10_B2,-0.01229772766396977,-0.004992253399896819,25.750247074599145,23.37,20-25,COST,B
3,3,2025-03-11,1,2025-03-11_B1,0.007396433590047999,0.011568501432446275,24.097759158228513,27.86,>=25,COST,B
2,2,2025-03-13,1,2025-03-13_B1,-0.0022971162183162107,0.014537142342382884,22.427579474224927,24.23,20-25,COST,B
3,3,2025-03-13,2,2025-03-13_B2,0.01687301784363966,0.014243310045935246,22.158984145561575,24.23,20-25,COST,A
2,2,2025-03-18,2,2025-03-18_B2,-0.001152937752554902,0.00579826947401407,30.303784894757342,20.51,20-25,COST,B
3,3,2025-03-19,1,2025-03-19_B1,0.006959230786471438,-0.003350740749041855,30.079807451930094,21.7,20-25,COST,B
2,2,2025-03-28,1,2025-03-28_B1,0.0006385212281252712,0.010421965130247504,48.24021044230028,18.69,<20,COST,B
2,2,2025-04-04,1,2025-04-04_B1,-0.011002604166666652,-0.022384982638888884,43.08766282081797,30.02,>=25,COST,B
3,3,2025-04-04,2,2025-04-04_B2,-0.011509007526386247,-0.008184670748030672,39.710740393494994,30.02,>=25,COST,B
4,4,2025-04-07,1,2025-04-07_B1,0.0033630420546743763,0.009867143190117302,36.52182609650104,45.31,>=25,COST,B
2,2,2025-04-11,2,2025-04-11_B2,0.015720742820756334,0.01670198440452206,58.37911818922898,40.72,>=25,COST,A
2,2,2025-04-16,2,2025-04-16_B2,0.024711748208164498,0.027848758699490956,56.93248352344975,30.12,>=25,COST,B
2,2,2025-04-23,2,2025-04-23_B2,-0.006486207785511692,-5.155968032993506e-05,54.680304507112695,30.57,>=25,COST,A
3,3,2025-04-24,1,2025-04-24_B1,0.006476657048554178,0.001328545035600827,52.033360005710556,28.45,>=25,COST,A
2,2,2025-05-06,2,2025-05-06_B2,0.00018887243158338806,-0.002186943944650482,64.02121450450238,23.64,20-25,COST,B
2,2,2025-05-08,1,2025-05-08_B1,0.00024929946849353317,-0.002871929877045498,61.19129905130058,23.55,20-25,COST,A
2,2,2025-05-14,2,2025-05-14_B2,0.020024917195903838,0.01878918634213545,46.03749852797241,18.22,<20,COST,B
2,2,2025-05-21,2,2025-05-21_B2,-0.0027325347932969295,-0.007022320597827644,58.76653129311018,18.09,<20,COST,B
3,3,2025-05-22,1,2025-05-22_B1,-0.004301539912005024,-0.007512963544940267,56.506786075470124,20.87,20-25,COST,B
4,4,2025-05-22,2,2025-05-22_B2,-0.0032252973783362415,-0.010021107450732812,53.057488239910896,20.87,20-25,COST,A
5,5,2025-05-23,1,2025-05-23_B1,-0.006817799503260458,-0.0017910329609436657,50.57534266571195,20.28,20-25,COST,A
6,6,2025-05-23,2,2025-05-23_B2,0.005061273288831251,0.009803726213011774,45.721788051158214,20.28,20-25,COST,A
2,2,2025-05-29,1,2025-05-29_B1,-0.0033780091603659947,0.03138567922822418,47.37088715690108,19.31,<20,COST,B
3,3,2025-05-29,2,2025-05-29_B2,0.03488151847753476,0.03102351686255745,44.83749519742136,19.31,<20,COST,B
2,2,2025-06-05,1,2025-06-05_B1,-0.006339238106522858,-0.005322195232734943,44.11884324897003,17.61,<20,COST,B
3,3,2025-06-05,2,2025-06-05_B2,0.0010235312822958627,0.004193497098338415,41.56056224496276,17.61,<20,COST,B
2,2,2025-06-09,2,2025-06-09_B2,-0.0019972637486643297,0.0017575920988246012,39.864037407057,16.77,<20,COST,B
3,3,2025-06-10,1,2025-06-10_B1,0.0037623702932847603,-0.0014409077718963493,38.978317426746734,17.16,<20,COST,A
2,2,2025-06-11,2,2025-06-11_B2,0.0028904353781233367,0.00580101316306296,36.80233906826047,16.95,<20,COST,A
2,2,2025-06-16,2,2025-06-16_B2,-0.004049904618115445,-0.006722637640650057,32.57892942556475,20.82,20-25,COST,B
3,3,2025-06-17,1,2025-06-17_B1,-0.002683601352043434,-0.002704086858547564,30.828219341182418,19.11,<20,COST,A
4,4,2025-06-17,2,2025-06-17_B2,-2.054062936486506e-05,-0.0032043381809218684,29.694139484497313,19.11,<20,COST,A
5,5,2025-06-18,1,2025-06-18_B1,-0.00318386295010581,-0.0010065115132592674,29.685162137555622,21.6,20-25,COST,A
6,6,2025-06-18,2,2025-06-18_B2,0.0021843059676887617,0.005872898120672649,28.25905772619744,21.6,20-25,COST,B
2,2,2025-06-25,2,2025-06-25_B2,-0.00670765221993774,-0.003776235164790461,42.38241694720839,17.48,<20,COST,B
3,3,2025-06-26,1,2025-06-26_B1,0.0029512127639951995,0.011364218594689899,38.72489785998251,16.76,<20,COST,B
2,2,2025-06-30,1,2025-06-30_B1,0.008554705087798303,0.0038987352134582554,41.57781611252857,16.32,<20,COST,A
2,2,2025-07-02,2,2025-07-02_B2,0.005164444080831173,0.0043769941912787085,42.9515900467905,16.83,<20,COST,A
2,2,2025-07-08,2,2025-07-08_B2,-0.010123436672505745,-0.003961787591151654,46.30023314701888,17.79,<20,COST,B
3,3,2025-07-09,1,2025-07-09_B1,0.00622466407391398,-0.0035804679301191617,39.02718321830918,16.81,<20,COST,B
2,2,2025-07-10,2,2025-07-10_B2,-0.0002691149224224389,0.0,37.26418442704935,15.94,<20,COST,A
3,3,2025-07-11,1,2025-07-11_B1,0.0002691873647592232,0.006574383716235127,37.10923934529174,15.78,<20,COST,B
2,2,2025-07-15,2,2025-07-15_B2,-0.012686218531014821,-0.016973786659745676,38.573672825112574,17.2,<20,COST,A
3,3,2025-07-16,1,2025-07-16_B1,-0.004342660063299786,-0.003585586153959358,32.07692938165599,17.38,<20,COST,A
4,4,2025-07-16,2,2025-07-16_B2,0.000760375963670955,0.003221037068328301,30.22415546597732,17.38,<20,COST,B
2,2,2025-07-18,2,2025-07-18_B2,-0.0006971511867415384,-0.0034012527595568094,31.717718305069482,16.52,<20,COST,B
3,3,2025-07-21,1,2025-07-21_B1,-0.002705988055599541,-0.0027376988531260696,31.338947122945285,16.41,<20,COST,A
4,4,2025-07-21,2,2025-07-21_B2,-3.17968393941353e-05,-0.006104993163679521,29.849932188395513,16.41,<20,COST,A
5,5,2025-07-22,1,2025-07-22_B1,-0.006073389438873951,-0.0028088101244356845,29.832044112149006,16.65,<20,COST,A
6,6,2025-07-22,2,2025-07-22_B2,0.0032845275292460807,-0.0005012103697226571,26.558341062747857,16.65,<20,COST,A
2,2,2025-07-24,1,2025-07-24_B1,-0.0037710783998628505,0.00013927278181311248,26.665094912937263,15.37,<20,COST,B
3,3,2025-07-24,2,2025-07-24_B2,0.003925153242284092,0.001806645875900703,24.840176914184312,15.37,<20,COST,B
2,2,2025-07-28,1,2025-07-28_B1,0.0007639419404125678,0.006509646111965987,27.667729577018548,14.93,<20,COST,B
2,2,2025-07-30,1,2025-07-30_B1,-0.001459080887121204,0.010808006571267995,29.65608658073107,15.98,<20,COST,B
3,3,2025-07-30,2,2025-07-30_B2,0.01228501228501231,0.012815378454145009,28.83375752334075,15.98,<20,COST,A
2,2,2025-08-04,1,2025-08-04_B1,0.004607274644175018,-0.005545598313125979,54.81297946174378,20.38,20-25,COST,B
2,2,2025-08-05,2,2025-08-05_B2,0.02321775813152836,0.026384299057475826,47.51461716940372,17.52,<20,COST,B
2,2,2025-08-13,2,2025-08-13_B2,0.00862607697902896,-0.003503703476042617,60.19372659366625,14.73,<20,COST,B
2,2,2025-08-15,1,2025-08-15_B1,0.0026166097838452506,0.007363739786947983,50.27409909302062,14.83,<20,COST,A
2,2,2025-08-21,2,2025-08-21_B2,-0.012882547559966952,-0.011745244003308532,47.13716952413404,15.69,<20,COST,A
3,3,2025-08-22,1,2025-08-22_B1,0.0011521461340260413,-0.01274692586463326,40.33250918886296,16.6,<20,COST,A
2,2,2025-08-25,2,2025-08-25_B2,-0.005293315724449276,9.585481191159187e-05,33.502087181373426,14.22,<20,COST,A
3,3,2025-08-26,1,2025-08-26_B1,0.0054178489212484025,0.013255527597837137,31.53979840934977,14.79,<20,COST,A
2,2,2025-08-28,2,2025-08-28_B2,-0.0014433996306595206,-0.002048353887627161,39.03650525691808,14.85,<20,COST,B
3,3,2025-08-29,1,2025-08-29_B1,-0.0006058287099037583,-0.005282401207406019,38.27722870130479,14.43,<20,COST,B
4,4,2025-08-29,2,2025-08-29_B2,-0.004679407416860732,-0.0037009858660626174,37.9441137665079,14.43,<20,COST,B
5,5,2025-09-02,1,2025-09-02_B1,0.0009830215089379724,0.008003077284723641,35.38419908430458,15.36,<20,COST,A
2,2,2025-09-10,2,2025-09-10_B2,0.0022863855181599313,0.008715533787114376,47.45652369119763,15.04,<20,COST,B
2,2,2025-09-15,2,2025-09-15_B2,-0.008011280551493586,-0.008658867766868564,49.38174145901201,14.76,<20,COST,A
3,3,2025-09-16,1,2025-09-16_B1,-0.0006528171164436256,0.006075410906257549,43.78701246854764,15.69,<20,COST,A
4,4,2025-09-16,2,2025-09-16_B2,0.006732623194361019,0.011421226201388702,43.35937409798593,15.69,<20,COST,A
2,2,2025-09-18,2,2025-09-18_B2,0.0015695114500600513,-0.0016116459856322144,44.353914517532914,15.72,<20,COST,B
2,2,2025-09-22,1,2025-09-22_B1,0.001362862010221436,-0.001607751277683125,37.74663289771516,15.45,<20,COST,A
2,2,2025-09-25,1,2025-09-25_B1,0.0032116944088774976,-0.02174562526675202,38.86109421340296,16.18,<20,COST,A
2,2,2025-09-26,2,2025-09-26_B2,-0.010218050794554798,0.0013470742205040228,27.782904000004876,16.74,<20,COST,B
3,3,2025-09-29,1,2025-09-29_B1,0.011684518013632003,0.02085730724971234,24.498647333796583,15.29,<20,COST,B
2,2,2025-10-10,2,2025-10-10_B2,0.002965535090367942,0.0059849890005607064,51.625245202401295,16.43,<20,COST,B
2,2,2025-10-16,1,2025-10-16_B1,-0.0013308807617399027,0.003505734689461165,46.224707762929526,20.64,20-25,COST,A
3,3,2025-10-16,2,2025-10-16_B2,0.0048430609878977945,0.011397986933486441,45.59240089271408,20.64,20-25,COST,B
2,2,2025-10-23,1,2025-10-23_B1,0.003792329879286352,-0.003429120820425207,52.178421214069054,18.6,<20,COST,A
2,2,2025-10-24,2,2025-10-24_B2,-0.004131742325611457,-0.002151949127922616,47.206449629133175,17.3,<20,COST,A
3,3,2025-10-27,1,2025-10-27_B1,0.001988007130895178,-0.002744314191561735,44.6810259481651,16.37,<20,COST,A
2,2,2025-10-28,2,2025-10-28_B2,-0.00986574340384431,-0.012329465904034225,42.09879589108435,15.79,<20,COST,B
3,3,2025-10-29,1,2025-10-29_B1,-0.002488271144823938,0.0031021177708598687,36.57100876236599,16.42,<20,COST,A
4,4,2025-10-29,2,2025-10-29_B2,0.005604334018307516,0.008285623234909466,35.323643108661486,16.42,<20,COST,A
2,2,2025-10-31,2,2025-10-31_B2,0.007954383150770603,0.018468671376305985,37.78507089830419,16.91,<20,COST,A
2,2,2025-11-06,1,2025-11-06_B1,0.004617126927432589,0.0021996689607108435,44.2687581970672,18.01,<20,COST,A
2,2,2025-11-12,1,2025-11-12_B1,-3.287779324248766e-05,0.008855085646651316,41.72879297576152,17.28,<20,COST,A
3,3,2025-11-12,2,2025-11-12_B2,0.008888255666125881,0.012899478321862239,41.70665838427804,17.28,<20,COST,B
2,2,2025-11-14,2,2025-11-14_B2,-0.010879822972371946,-0.011454728872208123,50.34300681056926,20.0,20-25,COST,A
3,3,2025-11-17,1,2025-11-17_B1,-0.0005812295747153869,-0.009815103195666051,41.95171248799796,19.83,<20,COST,B
4,4,2025-11-17,2,2025-11-17_B2,-0.009239243742661904,-0.01936729834417839,41.55752836008242,19.83,<20,COST,A
5,5,2025-11-18,1,2025-11-18_B1,-0.010222502796513516,-0.022571463379517334,35.802086372741826,22.38,20-25,COST,A
6,6,2025-11-18,2,2025-11-18_B2,-0.012476501656073738,-0.004789186285918867,30.7711682572467,22.38,20-25,COST,B
7,7,2025-11-19,1,2025-11-19_B1,0.007784437922790165,0.013903210089175418,26.01533902184495,24.69,20-25,COST,B
2,2,2025-12-08,1,2025-12-08_B1,0.0028632541505867666,0.00048664003349888524,35.913515842321814,15.41,<20,COST,B
2,2,2025-12-10,2,2025-12-10_B2,0.01064122242331214,0.01163776316693772,32.49336705582293,16.93,<20,COST,B
2,2,2025-12-18,2,2025-12-18_B2,-0.007030903272523395,-0.0017869239214220326,35.5290440221671,17.62,<20,COST,B
3,3,2025-12-19,1,2025-12-19_B1,0.005281110326981897,-0.0026346741943072322,32.8027547458299,16.87,<20,COST,B
2,2,2025-12-31,2,2025-12-31_B2,-0.007886545251812021,-0.008583441739453617,44.06801940459413,14.33,<20,COST,B
3,3,2026-01-02,1,2026-01-02_B1,-0.0007024362831753739,0.024374539026189225,38.83238317162555,14.95,<20,COST,A
4,4,2026-01-02,2,2026-01-02_B2,0.025094602668791027,0.02448539662827885,38.398249453551394,14.95,<20,COST,A
2,2,2026-01-07,1,2026-01-07_B1,-0.005315667110579332,0.04278491298557669,61.79923520300209,14.75,<20,COST,A
3,3,2026-01-07,2,2026-01-07_B2,0.04835763317637715,0.03710217280308609,57.62515558167367,14.75,<20,COST,B
2,2,2026-01-26,2,2026-01-26_B2,-0.0122600733351087,-0.0076817502099678385,69.94147829042909,16.09,<20,COST,A
3,3,2026-01-27,1,2026-01-27_B1,0.004635150409075383,-0.007455644617729766,59.70147818631718,16.15,<20,COST,A
2,2,2026-02-10,2,2026-02-10_B2,0.013906759858770719,0.007009995161970977,50.08025266956413,17.36,<20,COST,B
2,2,2026-02-17,1,2026-02-17_B1,-0.0042905784408273145,-0.01327520714833976,63.724736007756,20.6,20-25,COST,B
3,3,2026-02-17,2,2026-02-17_B2,-0.009023344073056468,-0.015842738827064187,61.38223229377721,20.6,20-25,COST,A
4,4,2026-02-18,1,2026-02-18_B1,-0.006881488795141161,-0.016685117035175397,56.683328440113115,20.29,20-25,COST,A
5,5,2026-02-18,2,2026-02-18_B2,-0.009871559264503487,-0.00815432972815554,53.35885131735768,20.29,20-25,COST,B
6,6,2026-02-19,1,2026-02-19_B1,0.001734350277901662,-0.004543794880116859,48.9538693063013,19.62,<20,COST,A
2,2,2026-03-02,2,2026-03-02_B2,0.006224438902743152,0.0049476309226933034,55.44132161299441,19.86,<20,COST,B
2,2,2026-03-05,1,2026-03-05_B1,-0.0002442748091603146,0.01639694656488551,42.92042367601262,21.15,20-25,COST,A
3,3,2026-03-05,2,2026-03-05_B2,0.016645287398448498,0.016655468002361916,42.81245067158688,21.15,20-25,COST,A
2,2,2026-03-11,1,2026-03-11_B1,-0.0017806841046277483,0.0073138832997987745,48.02831774880164,24.93,20-25,COST,B
3,3,2026-03-11,2,2026-03-11_B2,0.00911079084486456,0.0114086451729941,47.02931260064948,24.93,20-25,COST,A
2,2,2026-03-18,1,2026-03-18_B1,-0.004631886884446671,,40.44239138704152,,>=25,COST,B
3,3,2026-03-18,2,2026-03-18_B2,,,38.05140423619877,,>=25,COST,A
2,2,2025-02-07,2,2025-02-07_B2,0.007474813129671734,0.00552486187845294,,,>=25,GOOGL,B
2,2,2025-02-11,1,2025-02-11_B1,0.00429698123470216,-0.004188196899646352,,15.81,<20,GOOGL,B
2,2,2025-02-12,2,2025-02-12_B2,0.0014767009407132478,0.013891927368190725,21.64473955061736,16.02,<20,GOOGL,A
2,2,2025-02-21,2,2025-02-21_B2,0.007544006705783866,-0.0020676166526961506,26.833893355285554,15.66,<20,GOOGL,B
2,2,2025-02-25,1,2025-02-25_B1,-0.006085077343039088,-0.021326205641492266,25.285266693277293,18.98,<20,GOOGL,B
3,3,2025-02-25,2,2025-02-25_B2,-0.015334439549121741,-0.01573496595525548,23.917923482979646,18.98,<20,GOOGL,B
4,4,2025-02-26,1,2025-02-26_B1,-0.00040676390260906023,-0.010692079725724932,20.873280288805702,19.43,<20,GOOGL,B
5,5,2025-02-26,2,2025-02-26_B2,-0.010289501220788339,-0.024415765608650254,20.798807212999023,19.43,<20,GOOGL,B
6,6,2025-02-27,1,2025-02-27_B1,-0.014273127753304004,-0.016740088105726837,18.95702343782291,19.1,<20,GOOGL,A
7,7,2025-02-27,2,2025-02-27_B2,-0.002502681444404645,0.010725777618877436,16.76242640298871,19.1,<20,GOOGL,B
