date,ticker,timestamp,direction,rsi,rsi_slope,rsi_phase_score,phase,zone,fwd_15m,fwd_30m,fwd_60m,fwd_eod
2025-11-24,GS,2025-11-24 15:50:00,SHORT,48.47,-0.3209,0.5975,S3,5,-0.02849,-0.009739,-0.008711,0.001402
2025-11-25,GS,2025-11-25 09:30:00,LONG,65.79,2.9571,0.6194,L5,1,-0.025358,-0.016093,-0.0097,-0.008998
2025-11-25,GS,2025-11-25 12:35:00,SHORT,48.52,-0.832,0.7582,S3,3,-0.011606,-0.011549,-0.000217,-0.003798
2025-11-25,GS,2025-11-25 12:40:00,LONG,57.17,-0.0681,0.428,L6,3,-0.000962,-0.00015,-0.011159,-0.007594
2025-11-25,GS,2025-11-25 13:35:00,SHORT,43.52,-3.4008,0.9292,S4,3,-0.000703,-0.001074,-0.000984,-0.00358
2025-11-25,GS,2025-11-25 13:45:00,LONG,58.36,2.2817,0.8693,L4,3,-0.010641,-0.011979,0.000137,-0.009392
2025-11-25,GS,2025-11-25 13:50:00,SHORT,46.04,1.5895,0.1121,S6,3,-0.00037,-0.000281,-0.001584,-0.002874
2025-11-25,GS,2025-11-25 13:55:00,LONG,54.51,2.4538,0.9384,L3,3,-0.008487,-0.009701,-0.007854,-0.007197
2025-11-25,GS,2025-11-25 14:00:00,SHORT,47.72,0.4616,0.326,S6,4,0.001352,-0.011223,0.001633,-0.001263
2025-11-25,GS,2025-11-25 14:45:00,LONG,56.27,1.0699,0.7744,L4,4,-0.012392,-0.009604,-0.008292,-0.009528
2025-11-25,GS,2025-11-25 14:55:00,SHORT,48.66,0.1013,0.447,S6,4,-0.000663,0.002231,-0.000663,-0.000663
2025-11-25,GS,2025-11-25 15:50:00,LONG,51.72,0.3959,0.6228,L3,5,0.023092,0.022815,0.021708,-0.001755
2025-11-26,GS,2025-11-26 12:50:00,SHORT,44.49,-2.0382,0.906,S4,3,-0.001205,-0.002447,0.000163,0.000791
2025-11-26,GS,2025-11-26 13:00:00,LONG,52.62,1.6151,0.8978,L3,3,-0.001122,-0.014,-0.01646,-0.01599
2025-11-26,GS,2025-11-26 13:05:00,SHORT,45.54,-0.6083,0.6757,S3,3,-0.001241,0.001892,0.003334,0.001993
2025-11-26,GS,2025-11-26 13:15:00,LONG,51.83,-0.017,0.4756,L6,3,-0.012893,-0.014018,-0.016592,-0.014884
2025-11-26,GS,2025-11-26 13:20:00,SHORT,46.29,-0.6379,0.6903,S3,3,0.003129,0.002604,0.004944,0.003229
2025-11-26,GS,2025-11-26 14:40:00,LONG,55.43,1.9989,0.9045,L4,4,-0.017332,-0.017146,-0.015552,-0.015626
2025-11-26,GS,2025-11-26 14:45:00,SHORT,46.02,-1.3179,0.8456,S3,4,0.000855,-0.000239,-0.00034,-0.001736
2025-11-26,GS,2025-11-26 14:50:00,LONG,54.41,0.8023,0.7315,L3,4,-0.017273,-0.017533,-0.015827,-0.015728
2025-11-26,GS,2025-11-26 14:55:00,SHORT,46.61,-1.8555,0.9156,S3,4,-0.000189,-0.001245,-0.001736,-0.001736
2025-11-28,GS,2025-11-28 09:30:00,LONG,62.78,3.0729,0.754,L4,1,0.002089,0.004001,0.008507,-0.004566
2025-11-28,GS,2025-11-28 11:25:00,SHORT,46.09,-2.703,0.9523,S3,2,-0.014417,-0.012943,-0.000667,0.000568
2025-11-28,GS,2025-11-28 11:40:00,LONG,60.81,3.0302,0.8231,L4,2,-0.001453,-0.014248,-0.013688,-0.014772
2025-11-28,GS,2025-11-28 11:45:00,SHORT,47.21,1.6602,0.1071,S6,2,6.2e-05,-0.011713,-0.00925,0.000901
2025-11-28,GS,2025-11-28 11:50:00,LONG,56.83,2.1528,0.8927,L4,2,-0.01314,-0.011714,-0.012616,-0.01375
2025-11-28,GS,2025-11-28 12:05:00,SHORT,46.75,-1.0866,0.8085,S3,3,-0.001445,-0.011108,0.000371,0.000618
2025-11-28,GS,2025-11-28 12:15:00,LONG,55.61,-0.1935,0.3978,L6,3,-0.001009,-0.002435,-0.0122,-0.012469
2025-11-28,GS,2025-11-28 12:20:00,SHORT,48.05,1.1165,0.1741,S6,3,-0.009649,0.000913,-0.008617,0.00206
2025-11-28,GS,2025-11-28 12:30:00,LONG,54.47,0.7465,0.7157,L3,3,-0.001427,-0.000895,-0.011166,-0.011471
2025-11-28,GS,2025-11-28 12:50:00,SHORT,47.36,-1.5776,0.8932,S3,3,0.000901,-0.009538,-0.00949,0.001148
2025-11-28,GS,2025-11-28 12:55:00,LONG,52.74,-0.3391,0.3628,L6,3,-1.2e-05,-0.009142,0.000363,-0.009998
2025-11-28,GS,2025-11-28 13:15:00,SHORT,46.99,-1.2097,0.8346,S3,3,-3.7e-05,-0.010424,1.2e-05,0.000272
2025-11-28,GS,2025-11-28 13:20:00,LONG,52.66,-0.0526,0.4601,L6,3,-0.00029,-4.8e-05,-0.000484,-0.010586
2025-11-28,GS,2025-11-28 13:25:00,SHORT,47.5,0.182,0.4156,S6,3,-0.009776,-0.009593,-0.009336,0.000864
2025-11-28,GS,2025-11-28 13:40:00,LONG,52.84,0.5553,0.6702,L3,3,-0.000182,-0.00907,-0.000823,-0.010538
2025-11-28,GS,2025-11-28 14:05:00,SHORT,46.09,-2.0318,0.9239,S3,4,-0.009411,0.000494,-0.00105,0.00079
2025-11-28,GS,2025-11-28 14:25:00,LONG,53.56,2.1871,0.9364,L3,4,-0.000388,-0.00832,-0.006852,-0.010106
2025-11-28,GS,2025-11-28 14:30:00,SHORT,46.94,0.8407,0.2255,S6,4,0.000679,0.000173,-0.000284,0.001801
2025-11-28,GS,2025-11-28 15:45:00,LONG,59.03,1.6759,0.8141,L4,5,-0.011524,-0.008253,-0.009432,-0.01171
2025-11-28,GS,2025-11-28 15:50:00,SHORT,46.65,0.9281,0.2065,S6,5,-0.002387,-0.00657,5.9e-05,0.000309
2025-12-01,GS,2025-12-01 09:50:00,LONG,54.41,1.6652,0.8878,L3,1,-0.001926,-0.006586,-0.010926,-0.002329
2025-12-01,GS,2025-12-01 10:20:00,SHORT,44.96,-1.7512,0.8894,S4,2,0.005431,0.004369,0.005236,-0.004285
2025-12-01,GS,2025-12-01 11:10:00,LONG,58.01,4.5019,0.9049,L4,2,-0.011109,-0.00146,-0.00254,-0.00254
2025-12-01,GS,2025-12-01 11:25:00,SHORT,43.92,-4.0504,0.939,S4,2,-0.009757,-0.00113,0.002408,-0.008665
2025-12-01,GS,2025-12-01 11:40:00,LONG,55.28,3.6954,0.9491,L4,2,-0.008544,-0.001082,-0.011731,-0.001082
2025-12-01,GS,2025-12-01 11:55:00,SHORT,45.24,-3.0423,0.9495,S3,2,-0.007527,0.003534,-0.006969,-0.007527
2025-12-01,GS,2025-12-01 12:10:00,LONG,54.26,2.5574,0.9446,L3,3,-0.010978,-0.010661,0.00235,0.0
2025-12-01,GS,2025-12-01 12:25:00,SHORT,41.48,-2.5109,0.8741,S4,3,-0.00032,-0.01054,-0.001182,-0.0111
2025-12-01,GS,2025-12-01 13:00:00,LONG,55.43,4.056,0.9486,L4,3,0.000616,-0.008553,0.000788,0.000554
2025-12-01,GS,2025-12-01 13:30:00,SHORT,43.38,-4.3594,0.931,S4,3,-0.010043,-0.009422,-0.009,-0.009186
2025-12-01,GS,2025-12-01 13:50:00,LONG,55.19,3.7299,0.9504,L4,3,-0.000271,-0.001587,-0.001673,-0.000234
2025-12-01,GS,2025-12-01 13:55:00,SHORT,45.21,1.7559,0.0975,S6,3,-0.008678,-0.007188,-0.006928,-0.008715
2025-12-01,GS,2025-12-01 14:00:00,LONG,54.14,1.0666,0.7971,L3,4,-0.000258,-0.000418,-0.002965,-0.000234
2025-12-02,GS,2025-12-02 09:35:00,SHORT,45.38,-4.4814,0.9599,S3,1,0.005025,-0.0011,0.000848,0.004237
2025-12-02,GS,2025-12-02 10:20:00,LONG,54.37,1.0119,0.7831,L3,2,-0.003663,0.001507,-0.008311,-0.007043
2025-12-02,GS,2025-12-02 10:25:00,SHORT,47.8,-0.0513,0.4988,S3,2,-0.003157,-0.00468,0.006176,0.004274
2025-12-02,GS,2025-12-02 10:45:00,LONG,58.83,3.1349,0.8793,L4,2,-0.011132,-0.01069,-0.004755,-0.00924
2025-12-02,GS,2025-12-02 11:00:00,SHORT,37.27,-3.7147,0.7604,S4,2,-0.000447,-0.006412,-0.00834,-0.001914
2025-12-02,GS,2025-12-02 11:55:00,LONG,53.71,2.4632,0.9471,L3,2,0.000712,0.003877,-0.005174,-0.005544
2025-12-02,GS,2025-12-02 13:00:00,SHORT,40.78,-4.5965,0.8764,S4,3,-0.001676,-0.001627,-0.001229,-0.001316
2025-12-02,GS,2025-12-02 14:35:00,LONG,56.96,2.142,0.8899,L4,4,-0.009795,-0.00923,-0.008541,-0.009094
2025-12-02,GS,2025-12-02 15:00:00,SHORT,47.14,-2.9049,0.9661,S3,5,-0.001438,-0.000273,-0.007224,0.000384
2025-12-02,GS,2025-12-02 15:20:00,LONG,55.92,2.0232,0.8993,L4,5,-0.006769,-0.000857,0.000649,-0.007323
2025-12-02,GS,2025-12-02 15:25:00,SHORT,47.62,1.1454,0.1688,S6,5,0.000124,0.000558,-0.010422,0.000558
2025-12-02,GS,2025-12-02 15:50:00,LONG,55.85,1.6239,0.8661,L4,5,0.003702,0.001508,0.010627,-0.006471
2025-12-02,GS,2025-12-02 15:55:00,SHORT,47.15,0.7442,0.2482,S6,5,-0.009671,-0.010986,-0.01795,-0.0
2025-12-03,GS,2025-12-03 09:30:00,LONG,55.81,1.6193,0.8661,L4,1,0.000661,0.008791,0.009746,0.001567
2025-12-03,GS,2025-12-03 11:55:00,SHORT,47.2,-0.8066,0.7444,S3,2,-0.012344,-0.014811,-0.018023,0.000921
2025-12-03,GS,2025-12-03 12:00:00,LONG,56.03,-0.2117,0.3892,L6,3,0.001611,0.004876,-0.012675,-0.012638
2025-12-03,GS,2025-12-03 12:05:00,SHORT,46.47,0.7381,0.2481,S6,3,-0.016912,-0.019506,-3.7e-05,-0.000762
2025-12-03,GS,2025-12-03 12:10:00,LONG,55.03,1.4929,0.8606,L4,3,0.002437,-0.013685,-0.013491,-0.013103
2025-12-03,GS,2025-12-03 13:05:00,SHORT,44.36,-3.566,0.9433,S4,3,0.000221,-0.020679,-0.022502,-0.000726
2025-12-03,GS,2025-12-03 13:30:00,LONG,56.88,3.6576,0.9241,L4,3,0.001313,-0.019016,-0.018076,-0.018956
2025-12-03,GS,2025-12-03 14:10:00,SHORT,46.06,0.5055,0.3084,S6,4,-0.001143,-0.0007,-0.0007,8.6e-05
2025-12-03,GS,2025-12-03 14:15:00,LONG,53.96,-0.1178,0.432,L6,4,-0.020736,-0.021734,-0.022094,-0.021613
2025-12-03,GS,2025-12-03 14:20:00,SHORT,46.76,0.2702,0.3835,S6,4,-0.000589,-0.020229,0.00183,0.000614
2025-12-03,GS,2025-12-03 14:55:00,LONG,55.02,2.4575,0.9325,L4,4,-0.018972,-0.019743,-0.019743,-0.019743
2025-12-03,GS,2025-12-03 15:00:00,SHORT,46.58,0.8065,0.2324,S6,5,0.000799,0.000307,-0.027736,0.000307
2025-12-04,GS,2025-12-04 09:30:00,LONG,64.14,3.536,0.7006,L4,1,-0.002707,-0.00103,-0.00015,-0.007073
2025-12-04,GS,2025-12-04 12:35:00,SHORT,50.61,-0.356,0.6155,S3,3,0.000555,0.000353,-0.001183,0.002273
2025-12-04,GS,2025-12-04 12:40:00,LONG,52.26,0.2934,0.585,L3,3,-1.2e-05,-0.000863,-0.000168,-0.002809
2025-12-04,GS,2025-12-04 12:50:00,SHORT,48.42,0.1637,0.4246,S6,3,-0.000203,-0.001478,-0.00211,0.001719
2025-12-04,GS,2025-12-04 12:55:00,LONG,51.88,-0.1296,0.4356,L6,3,-0.000851,0.000396,0.0008,-0.002797
2025-12-04,GS,2025-12-04 13:00:00,SHORT,48.86,-0.9126,0.7805,S3,3,-5e-06,-0.001379,-0.000829,0.001875
2025-12-04,GS,2025-12-04 13:25:00,LONG,53.94,1.4646,0.8681,L3,3,-0.000552,0.000404,-0.003192,-0.003192
2025-12-04,GS,2025-12-04 14:20:00,SHORT,37.96,-2.8334,0.7786,S4,4,-0.00065,-0.003176,0.000867,3.6e-05
2025-12-05,GS,2025-12-05 09:30:00,LONG,69.99,4.1218,0.4132,L5,1,0.005174,0.012757,0.0075,-0.008484
2025-12-05,GS,2025-12-05 12:50:00,SHORT,42.94,-3.1709,0.9168,S4,3,-0.019186,-0.018519,-0.001139,0.003811
2025-12-05,GS,2025-12-05 13:10:00,LONG,56.09,3.8514,0.9382,L4,3,-6.4e-05,-0.018386,-0.004032,-0.023216
2025-12-05,GS,2025-12-05 13:15:00,SHORT,44.59,1.478,0.1208,S6,3,0.001281,-0.017191,-0.014415,0.004551
2025-12-05,GS,2025-12-05 13:20:00,LONG,54.02,0.9938,0.7821,L3,3,-0.000129,-0.017064,-0.017888,-0.021924
2025-12-05,GS,2025-12-05 13:30:00,SHORT,44.66,-1.2812,0.8255,S4,3,-0.018496,-0.000851,-0.000803,0.003274
2025-12-05,GS,2025-12-05 13:35:00,LONG,53.21,0.7891,0.737,L3,3,-0.016938,-0.016726,-0.002663,-0.021798
2025-12-05,GS,2025-12-05 13:40:00,SHORT,46.2,-1.7063,0.8981,S3,3,-0.015944,-0.014623,0.001173,0.00492
2025-12-05,GS,2025-12-05 13:45:00,LONG,52.74,-0.2239,0.4006,L6,3,-0.017324,-0.002729,-0.001066,-0.021374
2025-12-05,GS,2025-12-05 13:50:00,SHORT,46.64,0.3481,0.358,S6,3,-0.000215,0.000838,-0.01586,0.004944
2025-12-05,GS,2025-12-05 13:55:00,LONG,52.27,-0.1434,0.4296,L6,3,-0.0013,-0.016495,-0.016907,-0.020537
2025-12-05,GS,2025-12-05 14:00:00,SHORT,46.69,0.0523,0.4576,S6,4,-0.014852,4.8e-05,0.001342,0.004121
2025-12-05,GS,2025-12-05 14:15:00,LONG,51.91,0.4708,0.6473,L3,4,-0.014682,0.001668,-0.014682,-0.018696
2025-12-05,GS,2025-12-05 14:20:00,SHORT,46.6,0.4659,0.3217,S6,4,-0.015371,-0.016712,0.00133,0.00411
2025-12-05,GS,2025-12-05 14:50:00,LONG,53.07,1.3141,0.8525,L3,4,-0.016437,-0.017745,-0.021104,-0.020479
2025-12-05,GS,2025-12-05 14:55:00,SHORT,46.68,-0.6043,0.6827,S3,4,-0.00042,0.000911,0.003692,0.003692
2025-12-08,GS,2025-12-08 09:30:00,LONG,64.68,3.8482,0.6778,L4,1,0.003115,0.005321,0.002362,-0.004893
2025-12-08,GS,2025-12-08 11:40:00,SHORT,45.84,-4.0928,0.9641,S3,2,0.000446,-0.000705,-0.002349,-0.003993
2025-12-08,GS,2025-12-08 12:25:00,LONG,54.3,0.5897,0.6713,L3,3,-0.004124,-0.000483,-0.000507,-0.00249
2025-12-08,GS,2025-12-08 12:30:00,SHORT,47.16,0.6353,0.2757,S6,3,-0.000821,-0.004577,-0.004588,-0.003274
2025-12-08,GS,2025-12-08 12:35:00,LONG,53.84,0.5285,0.6555,L3,3,-0.003714,-0.001357,-0.001287,-0.002617
2025-12-08,GS,2025-12-08 12:40:00,SHORT,49.01,-1.1788,0.8403,S3,3,-0.003655,-0.003526,-0.002589,-0.00164
2025-12-08,GS,2025-12-08 12:55:00,LONG,53.38,-0.0185,0.4692,L6,3,-0.000128,-2.3e-05,-0.001154,-0.002008
2025-12-08,GS,2025-12-08 15:05:00,SHORT,45.84,-4.5427,0.9651,S3,5,-0.000351,-0.000433,-0.00982,-0.000316
2025-12-09,GS,2025-12-09 09:30:00,LONG,73.58,5.5286,0.2542,L5,1,0.003025,0.007166,0.007269,-0.003622
2025-12-09,GS,2025-12-09 11:20:00,SHORT,43.92,-5.8075,0.9409,S4,2,0.000649,0.001135,-0.012412,0.001738
2025-12-09,GS,2025-12-09 11:25:00,LONG,62.11,3.6219,0.7836,L4,2,-0.013973,-0.000165,-0.014579,-0.015047
2025-12-09,GS,2025-12-09 11:40:00,SHORT,44.84,-1.5432,0.8654,S4,2,-0.014004,-0.014027,0.000301,0.00109
2025-12-09,GS,2025-12-09 11:55:00,LONG,58.88,2.7593,0.872,L4,2,2.3e-05,-0.014416,-0.014462,-0.014885
2025-12-09,GS,2025-12-09 12:35:00,SHORT,43.04,-3.0991,0.9177,S4,3,-0.002882,-0.010053,-0.010955,-0.001499
2025-12-09,GS,2025-12-09 14:30:00,LONG,53.86,2.265,0.9375,L3,4,-0.007646,-0.00906,-0.009853,-0.009508
2025-12-09,GS,2025-12-09 14:45:00,SHORT,46.45,-2.4278,0.9473,S3,4,0.001425,-8.1e-05,0.001448,0.001876
2025-12-10,GS,2025-12-10 09:35:00,LONG,64.03,5.0355,0.7089,L4,1,-0.003707,-0.001354,-0.000387,-0.002931
2025-12-10,GS,2025-12-10 12:30:00,SHORT,44.83,-2.0397,0.9105,S4,3,-0.000815,-0.000597,-0.006756,-0.000482
2025-12-10,GS,2025-12-10 13:30:00,LONG,60.62,2.6284,0.8218,L4,3,-0.005856,-0.004659,0.009592,-0.006232
2025-12-10,GS,2025-12-10 14:05:00,SHORT,47.73,0.5308,0.3057,S6,4,-0.00687,0.000813,0.000584,0.001146
2025-12-10,GS,2025-12-10 14:20:00,LONG,61.91,2.4147,0.7734,L4,4,-0.007631,-0.008496,-0.008439,-0.007961
2025-12-10,GS,2025-12-10 14:50:00,SHORT,46.51,-3.9394,0.9703,S3,4,-0.001102,-5.7e-05,-0.000551,-0.000539
2025-12-11,GS,2025-12-11 09:30:00,LONG,72.58,5.1104,0.2943,L5,1,0.007708,0.008627,0.012027,-0.004821
2025-12-11,GS,2025-12-11 11:15:00,SHORT,43.21,-5.3376,0.9291,S4,2,-0.00219,-0.000431,-0.001293,-0.004051
2025-12-11,GS,2025-12-11 12:20:00,LONG,57.87,-0.1429,0.3973,L6,3,-0.021594,-0.022269,0.00092,-0.020664
2025-12-11,GS,2025-12-11 12:50:00,SHORT,47.46,0.0806,0.4507,S6,3,-0.023283,-0.023717,-0.002004,-0.001641
2025-12-11,GS,2025-12-11 13:05:00,LONG,57.0,1.9396,0.8766,L4,3,0.000425,0.00069,-0.021746,-0.021149
2025-12-11,GS,2025-12-11 13:50:00,SHORT,47.72,-2.0522,0.9387,S3,3,0.000972,-0.000384,-0.000181,0.000361
2025-12-12,GS,2025-12-12 09:30:00,LONG,70.09,5.017,0.4085,L5,1,0.004385,0.000897,0.000385,0.004014
2025-12-12,GS,2025-12-12 12:20:00,SHORT,40.91,-5.4484,0.8805,S4,3,-0.016639,-0.016616,-0.016717,-0.011905
2025-12-12,GS,2025-12-12 12:25:00,LONG,54.31,-1.2594,0.149,L6,3,-0.000571,0.000242,0.001395,-0.004471
2025-12-12,GS,2025-12-12 12:45:00,SHORT,40.46,-2.8303,0.8568,S4,3,-0.018772,-0.018772,-0.01847,-0.01405
2025-12-12,GS,2025-12-12 12:50:00,LONG,53.38,-1.5907,0.1126,L6,3,0.0,9.9e-05,-0.0219,-0.004635
2025-12-12,GS,2025-12-12 13:35:00,SHORT,36.3,-3.3108,0.7183,S4,3,0.000714,-0.021414,-0.023276,-0.016925
2025-12-12,GS,2025-12-12 14:10:00,LONG,52.7,2.249,0.9468,L3,4,0.00034,0.001691,-0.000417,-0.004558
2025-12-12,GS,2025-12-12 14:20:00,SHORT,39.4,-2.6942,0.8238,S4,4,-0.029193,-0.027996,-0.027929,-0.022805
2025-12-12,GS,2025-12-12 14:30:00,LONG,52.49,-0.0734,0.4534,L6,4,0.000143,-0.000384,-0.000516,-0.004941
2025-12-15,GS,2025-12-15 09:30:00,SHORT,35.15,-3.855,0.6697,S4,1,-0.003502,0.001918,0.001412,0.002868
2025-12-15,GS,2025-12-15 15:10:00,LONG,52.66,2.0388,0.9351,L3,5,-0.000224,0.001021,-0.0062,0.001245
2025-12-16,GS,2025-12-16 09:35:00,SHORT,42.0,-3.3951,0.9006,S4,1,0.000745,0.002099,0.009254,0.00417
2025-12-16,GS,2025-12-16 12:55:00,LONG,52.9,2.4259,0.9528,L3,3,-0.000532,0.000532,-0.006558,0.001573
2025-12-16,GS,2025-12-16 13:05:00,SHORT,39.23,-2.6436,0.8176,S4,3,-0.013918,-0.014411,-0.015696,-0.015008
2025-12-16,GS,2025-12-16 13:15:00,LONG,52.85,-0.1623,0.4212,L6,3,-0.008752,0.004831,0.002863,0.001064
2025-12-16,GS,2025-12-16 13:30:00,SHORT,44.38,-1.5159,0.8564,S4,3,-0.013703,-0.009503,-0.001646,-0.009902
2025-12-16,GS,2025-12-16 13:35:00,LONG,52.94,-0.8271,0.2288,L6,3,0.001267,0.001267,0.002386,0.000588
2025-12-17,GS,2025-12-17 09:45:00,SHORT,44.93,-1.6976,0.8838,S4,1,-0.006538,-0.001894,0.007051,0.002665
2025-12-17,GS,2025-12-17 09:55:00,LONG,59.35,1.8986,0.8248,L4,1,-0.004078,-0.005989,-0.020225,-0.011424
2025-12-17,GS,2025-12-17 10:25:00,SHORT,49.01,-0.8776,0.7722,S3,2,0.008442,0.014322,0.009457,0.005468
2025-12-17,GS,2025-12-17 13:40:00,LONG,52.43,0.7556,0.7325,L3,3,-0.013342,-0.001287,-0.013659,0.002392
2025-12-17,GS,2025-12-17 13:45:00,SHORT,44.23,-0.1991,0.5307,S4,3,-0.01268,-0.014091,-0.015027,-0.017606
2025-12-17,GS,2025-12-17 14:10:00,LONG,52.66,2.4044,0.9539,L3,4,0.000707,-0.012388,0.003455,0.003684
2025-12-17,GS,2025-12-17 15:50:00,SHORT,36.91,-4.0236,0.7472,S4,5,-0.019028,-0.018351,-0.021358,-0.015935
2025-12-17,GS,2025-12-17 15:55:00,LONG,53.15,-1.5585,0.1158,L6,5,0.001519,0.006419,0.006854,0.0
2025-12-18,GS,2025-12-18 11:00:00,SHORT,36.16,-4.7684,0.7167,S4,2,-0.003485,-0.003198,-0.003198,-0.010398
2025-12-18,GS,2025-12-18 13:30:00,LONG,55.79,3.0014,0.9352,L4,3,-0.001707,-0.009007,-0.008973,-0.001665
2025-12-18,GS,2025-12-18 13:35:00,SHORT,46.59,0.9338,0.2053,S6,3,-0.006337,-0.001021,5.7e-05,-0.007224
2025-12-18,GS,2025-12-18 13:45:00,LONG,53.72,-1.083,0.1771,L6,3,-0.007312,-0.005661,-0.005969,4.2e-05
2025-12-18,GS,2025-12-18 13:55:00,SHORT,45.93,0.501,0.3093,S6,3,-0.002146,-0.001825,-0.000581,-0.007987
2025-12-18,GS,2025-12-18 15:25:00,LONG,50.48,0.4091,0.6315,L3,5,0.005115,0.005115,0.015431,0.005115
2025-12-19,GS,2025-12-19 11:05:00,SHORT,37.51,-6.5198,0.7728,S4,2,-0.016987,-0.016407,-0.01818,-0.002273
2025-12-19,GS,2025-12-19 11:25:00,LONG,60.21,6.7603,0.85,L4,2,-0.020036,-0.019083,-0.018231,-0.016606
2025-12-19,GS,2025-12-19 11:30:00,SHORT,43.49,4.0926,0.0481,S6,2,-0.016248,0.000297,-0.018972,-0.002388
2025-12-19,GS,2025-12-19 11:35:00,LONG,55.0,2.7663,0.9415,L4,2,-0.018109,0.001744,0.004036,-0.013906
2025-12-19,GS,2025-12-19 11:40:00,SHORT,44.57,-3.3096,0.9442,S4,2,-0.000972,-0.00143,-0.020871,-0.0035
2025-12-19,GS,2025-12-19 11:45:00,LONG,53.85,-1.1643,0.1637,L6,2,-0.01628,0.001473,0.003836,-0.013638
2025-12-19,GS,2025-12-19 11:50:00,SHORT,45.31,0.249,0.3845,S6,2,-0.020219,-0.002392,-0.021745,-0.004281
2025-12-19,GS,2025-12-19 12:15:00,LONG,54.03,1.6499,0.8899,L3,3,0.001206,0.002359,-0.017436,-0.01509
2025-12-19,GS,2025-12-19 12:20:00,SHORT,47.31,0.1313,0.4324,S6,3,-0.020113,-0.019307,-0.020681,-0.001884
2025-12-19,GS,2025-12-19 12:30:00,LONG,54.36,0.8176,0.7359,L3,3,0.001152,-0.018059,-0.019538,-0.016276
2025-12-19,GS,2025-12-19 13:05:00,SHORT,45.37,-2.7638,0.9459,S3,3,-0.021066,-0.020952,0.000331,-0.002262
2025-12-19,GS,2025-12-19 14:30:00,LONG,55.88,2.5341,0.9235,L4,4,-0.017226,-0.022508,-0.018807,-0.01615
2025-12-19,GS,2025-12-19 14:40:00,SHORT,47.45,-1.0982,0.8158,S3,4,0.001883,0.000308,0.000742,-0.001187
2025-12-22,GS,2025-12-22 09:30:00,LONG,65.45,3.7341,0.6412,L5,1,0.001422,-0.001356,-0.001556,-0.003647
2025-12-22,GS,2025-12-22 13:00:00,SHORT,48.43,-0.8099,0.7518,S3,3,-6.7e-05,0.001055,0.000516,-0.000752
2025-12-22,GS,2025-12-22 13:20:00,LONG,56.62,1.7115,0.8638,L4,3,-0.009095,-0.008048,-0.007658,-0.006198
2025-12-22,GS,2025-12-22 13:30:00,SHORT,47.22,-0.1732,0.5402,S3,3,-0.007548,-0.000539,-0.000213,-0.001808
2025-12-22,GS,2025-12-22 13:45:00,LONG,56.03,1.3607,0.8294,L4,3,-0.006956,-0.007614,-0.006967,-0.005697
2025-12-22,GS,2025-12-22 13:50:00,SHORT,47.61,1.0776,0.1801,S6,3,-0.001067,-0.000393,-0.000315,-0.001865
2025-12-22,GS,2025-12-22 15:25:00,LONG,52.5,0.0696,0.5042,L3,5,-0.002342,-0.000314,-7.7e-05,-0.000314
2025-12-22,GS,2025-12-22 15:40:00,SHORT,45.74,-1.0499,0.7925,S3,5,-0.002033,-0.003634,-0.0035,-0.002033
2025-12-22,GS,2025-12-22 15:45:00,LONG,51.77,-0.833,0.2295,L6,5,-0.001794,0.00056,0.004056,-5.6e-05
2025-12-23,GS,2025-12-23 09:30:00,SHORT,46.26,0.0872,0.4436,S6,1,-0.002357,-0.002564,-0.006011,-0.00429
2025-12-23,GS,2025-12-23 09:35:00,LONG,55.59,0.2204,0.5395,L4,1,-0.001481,-0.000312,0.003107,0.001002
2025-12-23,GS,2025-12-23 14:10:00,SHORT,47.17,-0.9594,0.7829,S3,4,-0.003334,-0.002387,-0.000346,0.001708
2025-12-24,GS,2025-12-24 09:45:00,LONG,58.97,2.5989,0.866,L4,1,-0.000254,3.3e-05,0.000961,-0.001553
2025-12-24,GS,2025-12-24 12:00:00,SHORT,42.84,-5.3247,0.9224,S4,3,-0.001827,-0.00029,-0.000301,-0.001616
2025-12-24,GS,2025-12-24 12:35:00,LONG,62.35,3.1172,0.7709,L4,3,-0.001252,-0.000231,-0.009623,-0.007868
2025-12-24,GS,2025-12-24 13:15:00,SHORT,44.66,-2.7312,0.9363,S4,3,-0.0,-0.0,-0.000201,-0.001705
2025-12-24,GS,2025-12-24 13:25:00,LONG,56.46,-0.1876,0.3942,L6,3,-0.008059,-0.000209,0.0,-0.007585
2025-12-24,GS,2025-12-24 13:30:00,SHORT,45.92,1.343,0.1383,S6,3,-0.0,-0.0001,-0.001048,-0.001705
2025-12-24,GS,2025-12-24 14:05:00,LONG,55.4,2.0174,0.906,L4,4,-0.008236,-0.008733,-0.009064,-0.007585
2025-12-24,GS,2025-12-24 14:15:00,SHORT,47.89,0.3553,0.3593,S6,4,-0.00845,0.000323,-0.008517,-0.000802
2025-12-24,GS,2025-12-24 14:30:00,LONG,55.35,0.0135,0.4696,L4,4,-0.0087,-0.00891,-0.009175,-0.007585
2025-12-24,GS,2025-12-24 14:35:00,SHORT,48.13,0.851,0.2253,S6,4,0.000479,0.00059,0.000968,-0.000657
2025-12-24,GS,2025-12-24 15:15:00,LONG,58.06,2.0366,0.863,L4,5,-0.00924,-0.007528,-0.001867,-0.00765
2025-12-24,GS,2025-12-24 15:20:00,SHORT,48.41,1.2172,0.1586,S6,5,0.000968,-0.000657,-0.005962,-0.000657
